TrackName,Year,Driver,Team,LapNumber,Position,StintNumber,Compound,TyreLife,FreshTyre,LapTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,GapToLeader,AirTemp,TrackTemp,Humidity,WindSpeed,WindDirection,Rainfall
United States Grand Prix,2024,VER,Red Bull Racing,0.3392857142857143,0.1,0.1,0.4,0.31666666666666665,1.0,1.0272372341518545,0.27624576184115895,0.412709339360937,0.3382821329497585,,0.49166666666666664,0.5527777777777778,0.08531799034213501,0.564,0.5900000000000001,0.36,0.019333333333333334,0.5388888888888889,0.0
United States Grand Prix,2024,VER,Red Bull Racing,0.35714285714285715,0.1,0.1,0.4,0.3333333333333333,1.0,1.0272886057741704,0.2746018699270523,0.41205178259529435,0.34063495325182375,0.6,0.49722222222222223,0.5583333333333333,0.08768108496866332,0.568,0.58875,0.36,0.007333333333333334,0.49444444444444446,0.0
United States Grand Prix,2024,VER,Red Bull Racing,0.375,0.1,0.1,0.4,0.35,1.0,1.0254084043974108,0.27517723209698963,0.4103154217610192,0.3399157505394021,,0.4861111111111111,0.5583333333333333,0.09073255933422378,0.568,0.5912499999999999,0.36,0.008,0.4861111111111111,0.0
United States Grand Prix,2024,VER,Red Bull Racing,0.39285714285714285,0.1,0.1,0.4,0.36666666666666664,1.0,1.0284496044385083,0.2741087023528203,0.4126168704407685,0.3417240316449193,,0.4888888888888889,0.5527777777777778,0.09780129456488236,0.57,0.5925,0.36,0.015333333333333332,0.5111111111111111,0.0
United States Grand Prix,2024,VER,Red Bull Racing,0.4107142857142857,0.1,0.1,0.4,0.38333333333333336,1.0,1.0317476625911846,0.2755265591287373,0.4150827083119285,0.3411383951505189,,0.49166666666666664,0.5555555555555556,0.10336997842391862,0.568,0.5974999999999999,0.35,0.009333333333333332,0.8472222222222222,0.0
United States Grand Prix,2024,VER,Red Bull Racing,0.42857142857142855,0.1,0.1,0.4,0.4,1.0,1.0306996814959417,0.2753416212884003,0.4138395150518854,0.34151854515565605,,0.49166666666666664,0.5555555555555556,0.10972978526661872,0.568,0.5962500000000001,0.34,0.009333333333333332,0.8527777777777777,0.0
United States Grand Prix,2024,VER,Red Bull Racing,0.44642857142857145,0.1,0.1,0.4,0.4166666666666667,1.0,1.0348094112812083,0.27555738210212677,0.41282235693003183,0.3464296722490497,,0.49166666666666664,,0.11946984485770061,0.57,0.5974999999999999,0.33,0.010666666666666668,0.55,0.0
United States Grand Prix,2024,VER,Red Bull Racing,0.4642857142857143,0.25,0.2,0.6,0.016666666666666666,1.0,1.2290044179595192,0.4856364944004932,0.4073050446933114,0.3360628788657146,0.5861111111111111,0.5,0.5611111111111111,0.32079523271344906,0.57,0.6,0.33,0.007333333333333334,0.49722222222222223,0.0
United States Grand Prix,2024,VER,Red Bull Racing,0.48214285714285715,0.25,0.2,0.6,0.03333333333333333,1.0,1.017630740778794,0.2755882050755163,0.4065241960341108,0.3355183396691667,0.6055555555555555,0.5,0.5583333333333333,0.18581115791636701,0.57,0.5912499999999999,0.33,0.007333333333333334,0.5416666666666666,0.0
United States Grand Prix,2024,VER,Red Bull Racing,0.5,0.25,0.2,0.6,0.05,1.0,1.0149388677694442,0.27373882667214633,0.4062056919757526,0.33499434912154524,0.5972222222222222,0.49444444444444446,0.5611111111111111,0.18198910921606906,0.5720000000000001,0.59375,0.34,0.008,0.9611111111111111,0.0
United States Grand Prix,2024,VER,Red Bull Racing,0.5178571428571429,0.25,0.2,0.6,0.06666666666666667,1.0,1.0178465015925202,0.27345114558717765,0.40835302578855437,0.33604233021678825,0.6083333333333333,0.49444444444444446,0.5611111111111111,0.17704715914928593,0.574,0.5900000000000001,0.33,0.005333333333333334,0.7444444444444445,0.0
United States Grand Prix,2024,VER,Red Bull Racing,0.5357142857142857,0.25,0.2,0.6,0.08333333333333333,1.0,1.0145895407376966,0.2724031644919347,0.40570225007705746,0.33648412616870443,,0.49444444444444446,0.5583333333333333,0.16723517928696188,0.58,0.5962500000000001,0.32,0.006666666666666667,0.7916666666666666,0.0
United States Grand Prix,2024,VER,Red Bull Racing,0.5535714285714286,0.25,0.2,0.6,0.1,1.0,1.017754032672352,0.27281413747046135,0.40892838795849173,0.33601150724339873,0.6027777777777777,0.49444444444444446,0.5583333333333333,0.14246378300626733,0.578,0.5962500000000001,0.32,0.01,0.9305555555555556,0.0
United States Grand Prix,2024,VER,Red Bull Racing,0.5714285714285714,0.2,0.2,0.6,0.11666666666666667,1.0,1.0182472002465837,0.272670296927977,0.4086304325490599,0.3369464707695469,0.6083333333333333,0.49444444444444446,0.5583333333333333,0.11565807048186581,0.5760000000000001,0.5925,0.32,0.004666666666666666,0.7055555555555556,0.0
United States Grand Prix,2024,VER,Red Bull Racing,0.5892857142857143,0.15,0.2,0.6,0.13333333333333333,1.0,1.0153806637213603,0.27205383746018696,0.40840439741087026,0.3349224288503031,0.6055555555555555,0.49722222222222223,0.5583333333333333,0.11355183396691668,0.574,0.59375,0.32,0.01,0.8888888888888888,0.0
United States Grand Prix,2024,VER,Red Bull Racing,0.6071428571428571,0.15,0.2,0.6,0.15,1.0,1.0178054042946676,0.2734203226137881,0.4090619541765129,0.3353231275043666,0.6027777777777777,0.5,0.5611111111111111,0.11796979348607829,0.5760000000000001,0.58875,0.33,0.012,0.7944444444444444,0.0
United States Grand Prix,2024,VER,Red Bull Racing,0.625,0.15,0.2,0.6,0.16666666666666666,1.0,1.0171992191513408,0.27189972259323947,0.4097195109421556,0.33557998561594576,,0.5,0.5638888888888889,0.11906914620363712,0.5760000000000001,0.58875,0.33,0.005333333333333334,0.8888888888888888,0.0
United States Grand Prix,2024,VER,Red Bull Racing,0.6428571428571429,0.15,0.2,0.6,0.18333333333333332,1.0,1.0142299393814858,0.2714887496147128,0.4066885852255214,0.3360526045412514,0.6083333333333333,0.5,0.5555555555555556,0.1198088975649851,0.578,0.5900000000000001,0.33,0.006,0.8527777777777777,0.0
United States Grand Prix,2024,VER,Red Bull Racing,0.6607142857142857,0.15,0.2,0.6,0.2,1.0,1.016777971848351,0.2718278023219973,0.40815781362375425,0.3367923559025994,0.6138888888888889,0.5,0.5638888888888889,0.12480221925408405,0.578,0.5862499999999999,0.33,0.0033333333333333335,0.6166666666666667,0.0
United States Grand Prix,2024,VER,Red Bull Racing,0.6785714285714286,0.15,0.2,0.6,0.21666666666666667,1.0,1.0134696393712115,0.27170451042843935,0.4066577622521319,0.3351073666906401,,0.5,0.5583333333333333,0.12553169629096886,0.578,0.58875,0.33,0.006666666666666667,0.8388888888888889,0.0
United States Grand Prix,2024,VER,Red Bull Racing,0.6964285714285714,0.15,0.2,0.6,0.23333333333333334,1.0,1.0105620055481352,0.2717147847529025,0.40438713654577213,0.33446008424946055,0.6111111111111112,0.5,0.5583333333333333,0.13091544230966815,0.58,0.5862499999999999,0.33,0.012666666666666666,0.8861111111111111,0.0
United States Grand Prix,2024,VER,Red Bull Racing,0.7142857142857143,0.15,0.2,0.6,0.25,1.0,1.0132949758553376,0.27121134285420734,0.4064111784650159,0.3356724545361143,0.6222222222222222,0.49444444444444446,0.5555555555555556,0.13437788965375527,0.578,0.5912499999999999,0.32,0.016666666666666666,0.9527777777777777,0.0
United States Grand Prix,2024,VER,Red Bull Racing,0.7321428571428571,0.15,0.2,0.6,0.26666666666666666,1.0,1.0116408096167677,0.2721360320558923,0.40570225007705746,0.3338025274838179,0.6194444444444445,0.49722222222222223,0.5638888888888889,0.13507654371725059,0.578,0.5925,0.32,0.008,0.06388888888888888,0.0
United States Grand Prix,2024,VER,Red Bull Racing,0.75,0.15,0.2,0.6,0.2833333333333333,1.0,1.008085893352512,0.2695366279667112,0.40554813521010996,0.333001130175691,0.6166666666666667,0.49722222222222223,0.5666666666666667,0.1344395356005343,0.58,0.585,0.32,0.009333333333333332,0.9444444444444444,0.0
United States Grand Prix,2024,VER,Red Bull Racing,0.7678571428571429,0.15,0.2,0.6,0.3,1.0,1.0122880920579471,0.26945443337100583,0.40827083119284907,0.3345628274940923,,0.49444444444444446,0.5638888888888889,0.13720332888112605,0.58,0.58,0.33,0.007333333333333334,0.0,0.0
United States Grand Prix,2024,VER,Red Bull Racing,0.7857142857142857,0.15,0.2,0.6,0.31666666666666665,1.0,1.011538066372136,0.2707387239289017,0.40728449604438505,0.33351484639884926,0.625,0.49722222222222223,0.5638888888888889,0.13469639371211342,0.58,0.58,0.33,0.01,0.0,0.0
United States Grand Prix,2024,VER,Red Bull Racing,0.8035714285714286,0.15,0.2,0.6,0.3333333333333333,1.0,1.0096475906709135,0.2700914414877222,0.4053323743963835,0.33422377478680776,0.6194444444444445,0.5027777777777778,0.5583333333333333,0.1338744477550601,0.58,0.5900000000000001,0.32,0.002666666666666667,0.7972222222222223,0.0
United States Grand Prix,2024,VER,Red Bull Racing,0.8214285714285714,0.15,0.2,0.6,0.35,1.0,1.009503750128429,0.27096475906709133,0.4061337717045105,0.3324052193568273,,0.49722222222222223,0.5666666666666667,0.12440152060002056,0.5820000000000001,0.5875,0.32,0.009333333333333332,0.4361111111111111,0.0
United States Grand Prix,2024,VER,Red Bull Racing,0.8392857142857143,0.15,0.2,0.6,0.36666666666666664,1.0,1.019120517825953,0.2731326415288195,0.40802424740573306,0.33796362889140036,0.6138888888888889,0.5,0.5638888888888889,0.13179903421350045,0.5820000000000001,0.585,0.32,0.014666666666666668,0.4861111111111111,0.0
United States Grand Prix,2024,VER,Red Bull Racing,0.8571428571428571,0.15,0.2,0.6,0.38333333333333336,1.0,1.0127607109832528,0.2701839104078907,0.4077879379430802,0.33478886263228197,0.625,0.49444444444444446,0.5611111111111111,0.1344600842494606,0.5820000000000001,0.585,0.33,0.008666666666666666,0.6444444444444445,0.0
United States Grand Prix,2024,VER,Red Bull Racing,0.875,0.15,0.2,0.6,0.4,1.0,1.0130278434192952,0.2717558820507552,0.4065755676564266,0.33469639371211346,0.6277777777777778,0.5083333333333333,0.5638888888888889,0.1372547005034419,0.58,0.58375,0.33,0.005333333333333334,0.7638888888888888,0.0
United States Grand Prix,2024,VER,Red Bull Racing,0.8928571428571429,0.15,0.2,0.6,0.4166666666666667,1.0,1.0139936299188328,0.2708722901469229,0.4085996095756704,0.3345217301962396,0.6333333333333333,0.5,0.5638888888888889,0.14486797493064832,0.58,0.5875,0.32,0.004666666666666666,0.0,0.0
United States Grand Prix,2024,VER,Red Bull Racing,0.9107142857142857,0.15,0.2,0.6,0.43333333333333335,1.0,1.0182369259221207,0.2704715914928593,0.4100688379739032,0.3376964964553581,0.625,0.5,0.5611111111111111,0.15750539402034316,0.586,0.58,0.31,0.002,0.7555555555555555,0.0
United States Grand Prix,2024,VER,Red Bull Racing,0.9464285714285714,0.2,0.2,0.6,0.4666666666666667,1.0,1.021103462447344,0.2776430699681496,0.4093085379636289,0.3341518545155656,0.5861111111111111,0.5,0.5694444444444444,0.19599301345936507,0.584,0.58,0.31,0.007333333333333334,0.8722222222222222,0.0
United States Grand Prix,2024,VER,Red Bull Racing,0.9642857142857143,0.2,0.2,0.6,0.48333333333333334,1.0,1.0136751258604748,0.26971129148258505,0.4091852460700709,0.3347785883078188,0.6111111111111112,0.5027777777777778,0.5666666666666667,0.200986335148464,0.586,0.575,0.32,0.009333333333333332,0.8333333333333334,0.0
United States Grand Prix,2024,VER,Red Bull Racing,0.9821428571428571,0.2,0.2,0.6,0.5,1.0,1.0094729271550396,0.2690434603924792,0.4072023014486798,0.33322716531388064,0.6166666666666667,0.5083333333333333,0.5666666666666667,0.20458234871057226,0.586,0.57625,0.32,0.008,0.8944444444444445,0.0
United States Grand Prix,2024,GAS,Alpine,0.017857142857142856,0.3,0.1,0.4,0.016666666666666666,1.0,1.0729066063906298,0.0,0.4181650056508785,0.34933730607212576,0.6,0.4861111111111111,0.5555555555555556,0.0456077262919963,0.556,0.58375,0.38,0.0033333333333333335,0.325,0.0
United States Grand Prix,2024,GAS,Alpine,0.03571428571428571,0.3,0.1,0.4,0.03333333333333333,1.0,1.0486694749820198,0.2862221308948937,0.4124422069248947,0.35000513716223164,0.5861111111111111,0.475,0.5583333333333333,0.06334121031542177,0.562,0.5900000000000001,0.37,0.012,0.0,0.0
United States Grand Prix,2024,GAS,Alpine,0.05357142857142857,0.3,0.1,0.4,0.05,1.0,1.3240727422171994,0.28388985924175486,0.5201376759478065,0.5200452070276379,0.5944444444444444,0.3333333333333333,0.3527777777777778,0.12497688276995787,0.5660000000000001,0.5875,0.37,0.016,0.5388888888888889,0.0
United States Grand Prix,2024,GAS,Alpine,0.07142857142857142,0.3,0.1,0.4,0.06666666666666667,1.0,1.5395047775608754,0.3742319942463783,0.6008835919038323,0.5643891914106648,0.4583333333333333,0.325,0.29444444444444445,0.11096270420219871,0.564,0.5925,0.36,0.011333333333333332,0.6111111111111112,0.0
United States Grand Prix,2024,GAS,Alpine,0.125,0.3,0.1,0.4,0.11666666666666667,1.0,1.0427103667933832,0.2819788348916059,0.413880612349738,0.34685091955203945,,0.4861111111111111,0.5611111111111111,0.07483817938970512,0.562,0.5900000000000001,0.34,0.010666666666666668,0.8444444444444444,0.0
United States Grand Prix,2024,GAS,Alpine,0.14285714285714285,0.3,0.1,0.4,0.13333333333333333,1.0,1.0380869207849586,0.27941025377581424,0.412586047467379,0.3460906195417652,0.5833333333333334,0.4861111111111111,0.5611111111111111,0.09261276071098325,0.56,0.5862499999999999,0.35,0.018666666666666665,0.8805555555555555,0.0
United States Grand Prix,2024,GAS,Alpine,0.16071428571428573,0.3,0.1,0.4,0.15,1.0,1.0347477653344292,0.27974930648309876,0.4117127298880099,0.34328572896332066,0.5888888888888889,0.48333333333333334,0.5611111111111111,0.10756190280489057,0.562,0.58375,0.37,0.013333333333333334,0.9416666666666667,0.0
United States Grand Prix,2024,GAS,Alpine,0.17857142857142858,0.3,0.1,0.4,0.16666666666666666,1.0,1.0332990855851227,0.27839309565396075,0.4106955717661564,0.3442104181650057,0.5861111111111111,0.49444444444444446,0.5555555555555556,0.1193773759375321,0.564,0.5875,0.37,0.012,0.011111111111111112,0.0
United States Grand Prix,2024,GAS,Alpine,0.19642857142857142,0.3,0.1,0.4,0.18333333333333332,1.0,1.0406965991986026,0.2808897564985102,0.4141066474879277,0.3457001952121648,0.5777777777777777,0.49722222222222223,0.5555555555555556,0.13678208157813623,0.564,0.5875,0.36,0.004666666666666666,0.9305555555555556,0.0
United States Grand Prix,2024,GAS,Alpine,0.21428571428571427,0.3,0.1,0.4,0.2,1.0,1.0385903626836535,0.28169115380663723,0.41294564882358986,0.3439535600534265,0.5861111111111111,0.49444444444444446,0.5583333333333333,0.15361142504880304,0.562,0.58875,0.36,0.012666666666666666,0.85,0.0
United States Grand Prix,2024,GAS,Alpine,0.23214285714285715,0.3,0.1,0.4,0.21666666666666667,1.0,1.038179389705127,0.2803349429774992,0.41393198397205383,0.3439124627555738,0.5972222222222222,0.49444444444444446,0.5527777777777778,0.17053323743963833,0.562,0.5925,0.35,0.010666666666666668,0.8027777777777778,0.0
United States Grand Prix,2024,GAS,Alpine,0.25,0.3,0.1,0.4,0.23333333333333334,1.0,1.043367923559026,0.2811055173122367,0.4156786191307921,0.3465837871159971,0.5833333333333334,0.49166666666666664,0.5555555555555556,0.19468817425254292,0.5660000000000001,0.5974999999999999,0.35,0.006,0.011111111111111112,0.0
United States Grand Prix,2024,GAS,Alpine,0.26785714285714285,0.3,0.1,0.4,0.25,1.0,1.0428336586869413,0.28155758758861604,0.415360115072434,0.3459159560258913,0.5777777777777777,0.4861111111111111,0.5583333333333333,0.21345936504674817,0.568,0.59375,0.35,0.010666666666666668,0.85,0.0
United States Grand Prix,2024,GAS,Alpine,0.2857142857142857,0.3,0.1,0.4,0.26666666666666666,1.0,1.04085071406555,0.2810233227165314,0.41552450426384463,0.3443028870851742,0.5638888888888889,0.49444444444444446,0.5583333333333333,0.229117435528614,0.568,0.5974999999999999,0.35,0.012666666666666666,0.975,0.0
United States Grand Prix,2024,GAS,Alpine,0.30357142857142855,0.3,0.1,0.4,0.2833333333333333,1.0,1.0494400493167575,0.28499948628377686,0.4185862529538683,0.34585431007911227,0.5555555555555556,0.49722222222222223,0.5583333333333333,0.25501900750025686,0.568,0.595,0.35,0.012,0.0,0.0
United States Grand Prix,2024,GAS,Alpine,0.32142857142857145,0.3,0.1,0.4,0.3,1.0,1.0380971951094216,0.27891708620158223,0.41290455152573724,0.34627555738210214,0.5888888888888889,0.5027777777777778,,0.26980376040275356,0.5660000000000001,0.595,0.35,0.017333333333333333,0.5722222222222222,0.0
United States Grand Prix,2024,GAS,Alpine,0.3392857142857143,0.8,0.2,0.6,0.016666666666666666,1.0,1.2927360526045413,0.532569608548238,0.41476420425357036,0.345402239802733,0.5777777777777777,0.49722222222222223,0.5583333333333333,0.5413849789376348,0.5660000000000001,0.5900000000000001,0.36,0.006666666666666667,0.5027777777777778,0.0
United States Grand Prix,2024,GAS,Alpine,0.35714285714285715,0.8,0.2,0.6,0.03333333333333333,1.0,1.0438302681598686,0.2828932497688277,0.412894277201274,0.3480427411897668,0.575,0.49166666666666664,0.5611111111111111,0.5602897359498613,0.57,0.58875,0.36,0.004666666666666666,0.0,0.0
United States Grand Prix,2024,GAS,Alpine,0.375,0.8,0.2,0.6,0.05,1.0,1.0390629816089594,0.2829035240932909,0.41166135826569406,0.3444980992499743,0.5666666666666667,0.49444444444444446,0.5638888888888889,0.5769957875269701,0.57,0.5925,0.36,0.015333333333333332,0.5111111111111111,0.0
United States Grand Prix,2024,GAS,Alpine,0.39285714285714285,0.8,0.2,0.6,0.06666666666666667,1.0,1.0380458234871057,0.28038631459981506,0.4129970204459057,0.344662488441385,0.5638888888888889,0.4861111111111111,0.5611111111111111,0.5936607418062262,0.568,0.5925,0.36,0.012,0.7583333333333333,0.0
United States Grand Prix,2024,GAS,Alpine,0.4107142857142857,0.8,0.2,0.6,0.08333333333333333,1.0,1.038559539710264,0.27932805918010895,0.41306894071714784,0.3461625398130073,0.5861111111111111,0.49722222222222223,0.5583333333333333,0.6060413027843419,0.57,0.5974999999999999,0.34,0.014666666666666668,0.7944444444444444,0.0
United States Grand Prix,2024,GAS,Alpine,0.42857142857142855,0.8,0.2,0.6,0.1,1.0,1.0368334532004522,0.2796054659406144,0.4125963217918422,0.34463166546799545,,0.5,0.5611111111111111,0.6185348813315524,0.57,0.5974999999999999,0.33,0.010666666666666668,0.55,0.0
United States Grand Prix,2024,GAS,Alpine,0.44642857142857145,0.8,0.2,0.6,0.11666666666666667,1.0,1.037562930237337,0.2801089078393096,0.4113942258296517,0.34605979656837565,0.5777777777777777,0.5,0.5638888888888889,0.6329497585533751,0.57,0.6,0.33,0.010666666666666668,0.7222222222222222,0.0
United States Grand Prix,2024,GAS,Alpine,0.4642857142857143,0.8,0.2,0.6,0.13333333333333333,1.0,1.047508476317682,0.2776738929415391,0.4097811568889346,0.36005342648720845,,0.5027777777777778,0.5694444444444444,0.6508579060926744,0.568,0.595,0.33,0.018666666666666665,0.7527777777777778,0.0
United States Grand Prix,2024,GAS,Alpine,0.5,0.65,0.2,0.6,0.16666666666666666,1.0,1.0349327031747664,0.2786499537655399,0.41367512586047467,0.3426076235487516,0.5944444444444444,0.46944444444444444,0.5638888888888889,0.5665776225213193,0.5720000000000001,0.59375,0.34,0.008,0.9611111111111111,0.0
United States Grand Prix,2024,GAS,Alpine,0.5178571428571429,0.65,0.2,0.6,0.18333333333333332,1.0,1.0319017774581323,0.27732456590979143,0.41126065961163055,0.3433165519367102,0.6,0.5055555555555555,0.5611111111111111,0.5756909483201479,0.5760000000000001,0.59375,0.33,0.004666666666666666,0.0,0.0
United States Grand Prix,2024,GAS,Alpine,0.5357142857142857,0.65,0.2,0.6,0.2,1.0,1.0343367923559026,0.2783828213294976,0.41008938662282957,0.3458645844035754,0.5944444444444444,0.49722222222222223,0.5583333333333333,0.58562622007603,0.578,0.5962500000000001,0.32,0.011333333333333332,0.9138888888888889,0.0
United States Grand Prix,2024,GAS,Alpine,0.5535714285714286,0.65,0.2,0.6,0.21666666666666667,1.0,1.0355594369670194,0.27921504161101407,0.4110962704202199,0.3452481249357855,0.5972222222222222,0.5027777777777778,0.5611111111111111,0.5786602280900031,0.578,0.5962500000000001,0.32,0.01,0.9305555555555556,0.0
United States Grand Prix,2024,GAS,Alpine,0.5714285714285714,0.6,0.2,0.6,0.23333333333333334,1.0,1.0324976882769958,0.2796465632384671,0.4118565704304942,0.3409945546080345,0.5888888888888889,0.5055555555555555,0.5611111111111111,0.5661050035960136,0.574,0.5962500000000001,0.32,0.012666666666666666,0.9194444444444444,0.0
United States Grand Prix,2024,GAS,Alpine,0.5892857142857143,0.6,0.2,0.6,0.25,1.0,1.0299393814856674,0.2786294051166136,0.41023322716531385,0.34107674920373987,0.6,0.5055555555555555,0.5611111111111111,0.5785574848453714,0.5760000000000001,0.5925,0.33,0.018666666666666665,0.925,0.0
United States Grand Prix,2024,GAS,Alpine,0.6071428571428571,0.6,0.2,0.6,0.26666666666666666,1.0,1.0264563854926538,0.27852666187198194,0.40995582040480844,0.33797390321586357,0.6055555555555555,0.5027777777777778,0.5638888888888889,0.5916264255625192,0.5760000000000001,0.58875,0.33,0.012,0.7944444444444444,0.0
United States Grand Prix,2024,GAS,Alpine,0.625,0.6,0.2,0.6,0.2833333333333333,1.0,1.0260556868385904,0.2781054145689921,0.4081167163259016,0.3398335559436967,0.6083333333333333,0.5083333333333333,0.5611111111111111,0.6015822459673277,0.5760000000000001,0.5875,0.33,0.005333333333333334,0.2972222222222222,0.0
United States Grand Prix,2024,GAS,Alpine,0.6428571428571429,0.6,0.2,0.6,0.3,1.0,1.0339052707284495,0.27694441590465424,0.4160073975136135,0.3409534573101819,0.6055555555555555,0.49444444444444446,0.5611111111111111,0.6219973286756396,0.578,0.5900000000000001,0.33,0.004666666666666666,0.0,0.0
United States Grand Prix,2024,GAS,Alpine,0.6607142857142857,0.55,0.2,0.6,0.31666666666666665,1.0,1.034603924791945,0.28107469433884724,0.4127196136854002,0.3408096167676975,0.6,0.5055555555555555,0.5638888888888889,0.6448166033083325,0.578,0.5862499999999999,0.33,0.0033333333333333335,0.6166666666666667,0.0
United States Grand Prix,2024,GAS,Alpine,0.6785714285714286,0.6,0.2,0.6,0.3333333333333333,1.0,1.0361142504880305,0.2764512483304223,0.413387444775506,0.34627555738210214,0.6138888888888889,0.49722222222222223,0.5666666666666667,0.6681906914620364,0.58,0.58875,0.33,0.012,0.9194444444444444,0.0
